trialNum,currentDate,target_angle,trial_type,rotation,hand_fb_angle,rt,mt,search_time,reach_feedback,movement_trajectory,day
246,12/8/2025 23:12.23.272,80,online_fb,-20,82.9013,416,50,1528,good_reach,"""\""[{\\\""x\\\"":0.7499,\\\""y\\\"":0.4635,\\\""t\\\"":0},{\\\""x\\\"":0.7706,\\\""y\\\"":0.4141,\\\""t\\\"":17},{\\\""x\\\"":0.7706,\\\""y\\\"":0.4141,\\\""t\\\"":17},{\\\""x\\\"":0.7987,\\\""y\\\"":0.2979,\\\""t\\\"":17},{\\\""x\\\"":0.7987,\\\""y\\\"":0.2979,\\\""t\\\"":34},{\\\""x\\\"":0.8255,\\\""y\\\"":0.2049,\\\""t\\\"":34}]\""""",1
247,12/8/2025 23:12.25.943,100,online_fb,-20,100.717,382,34,1546,good_reach,"""\""[{\\\""x\\\"":0.729,\\\""y\\\"":0.3939,\\\""t\\\"":0},{\\\""x\\\"":0.7494,\\\""y\\\"":0.3866,\\\""t\\\"":1},{\\\""x\\\"":0.7637,\\\""y\\\"":0.2656,\\\""t\\\"":17},{\\\""x\\\"":0.7712,\\\""y\\\"":0.2148,\\\""t\\\"":34},{\\\""x\\\"":0.7712,\\\""y\\\"":0.2148,\\\""t\\\"":34}]\""""",1
248,12/8/2025 23:12.28.521,95,online_fb,-20,93.408,366,50,1458,good_reach,"""\""[{\\\""x\\\"":0.7461,\\\""y\\\"":0.4139,\\\""t\\\"":0},{\\\""x\\\"":0.7619,\\\""y\\\"":0.4165,\\\""t\\\"":0},{\\\""x\\\"":0.7739,\\\""y\\\"":0.3246,\\\""t\\\"":17},{\\\""x\\\"":0.782,\\\""y\\\"":0.2652,\\\""t\\\"":34},{\\\""x\\\"":0.782,\\\""y\\\"":0.2652,\\\""t\\\"":34},{\\\""x\\\"":0.7918,\\\""y\\\"":0.2081,\\\""t\\\"":34}]\""""",1
249,12/8/2025 23:12.30.229,85,online_fb,-20,90.2857,357,55,585,good_reach,"""\""[{\\\""x\\\"":0.7423,\\\""y\\\"":0.467,\\\""t\\\"":0},{\\\""x\\\"":0.7677,\\\""y\\\"":0.3651,\\\""t\\\"":22},{\\\""x\\\"":0.7889,\\\""y\\\"":0.2689,\\\""t\\\"":39},{\\\""x\\\"":0.7889,\\\""y\\\"":0.2689,\\\""t\\\"":39}]\""""",1
250,12/8/2025 23:12.32.604,90,online_fb,-20,82.0973,353,367,780,good_reach,"""\""[{\\\""x\\\"":0.7406,\\\""y\\\"":0.432,\\\""t\\\"":0},{\\\""x\\\"":0.7704,\\\""y\\\"":0.372,\\\""t\\\"":18},{\\\""x\\\"":0.7965,\\\""y\\\"":0.3013,\\\""t\\\"":35},{\\\""x\\\"":0.8146,\\\""y\\\"":0.2663,\\\""t\\\"":51},{\\\""x\\\"":0.8146,\\\""y\\\"":0.2663,\\\""t\\\"":51},{\\\""x\\\"":0.8333,\\\""y\\\"":0.2312,\\\""t\\\"":51}]\""""",1
251,12/8/2025 23:12.34.409,100,online_fb,-20,104.7147,300,333,463,good_reach,"""\""[{\\\""x\\\"":0.7278,\\\""y\\\"":0.3884,\\\""t\\\"":0},{\\\""x\\\"":0.7492,\\\""y\\\"":0.3807,\\\""t\\\"":0},{\\\""x\\\"":0.7578,\\\""y\\\"":0.2562,\\\""t\\\"":17},{\\\""x\\\"":0.7578,\\\""y\\\"":0.2562,\\\""t\\\"":34},{\\\""x\\\"":0.7656,\\\""y\\\"":0.2141,\\\""t\\\"":34},{\\\""x\\\"":0.7749,\\\""y\\\"":0.1745,\\\""t\\\"":51}]\""""",1
252,12/8/2025 23:12.36.93,85,online_fb,-20,97.7753,351,83,541,good_reach,"""\""[{\\\""x\\\"":0.7416,\\\""y\\\"":0.4697,\\\""t\\\"":1},{\\\""x\\\"":0.7466,\\\""y\\\"":0.4189,\\\""t\\\"":16},{\\\""x\\\"":0.7488,\\\""y\\\"":0.3582,\\\""t\\\"":33},{\\\""x\\\"":0.7488,\\\""y\\\"":0.3582,\\\""t\\\"":34},{\\\""x\\\"":0.7549,\\\""y\\\"":0.29,\\\""t\\\"":49},{\\\""x\\\"":0.766,\\\""y\\\"":0.2175,\\\""t\\\"":66},{\\\""x\\\"":0.766,\\\""y\\\"":0.2175,\\\""t\\\"":67},{\\\""x\\\"":0.7737,\\\""y\\\"":0.1805,\\\""t\\\"":67}]\""""",1
253,12/8/2025 23:12.37.787,95,online_fb,-20,98.6139,358,51,582,good_reach,"""\""[{\\\""x\\\"":0.7387,\\\""y\\\"":0.4208,\\\""t\\\"":0},{\\\""x\\\"":0.7586,\\\""y\\\"":0.3346,\\\""t\\\"":18},{\\\""x\\\"":0.7586,\\\""y\\\"":0.3346,\\\""t\\\"":19},{\\\""x\\\"":0.7678,\\\""y\\\"":0.2506,\\\""t\\\"":34},{\\\""x\\\"":0.7796,\\\""y\\\"":0.1844,\\\""t\\\"":50},{\\\""x\\\"":0.7796,\\\""y\\\"":0.1844,\\\""t\\\"":51}]\""""",1
254,12/8/2025 23:12.39.421,80,online_fb,-20,78.0741,333,100,497,good_reach,"""\""[{\\\""x\\\"":0.7531,\\\""y\\\"":0.4353,\\\""t\\\"":0},{\\\""x\\\"":0.7691,\\\""y\\\"":0.419,\\\""t\\\"":17},{\\\""x\\\"":0.7691,\\\""y\\\"":0.419,\\\""t\\\"":18},{\\\""x\\\"":0.7746,\\\""y\\\"":0.399,\\\""t\\\"":18},{\\\""x\\\"":0.7863,\\\""y\\\"":0.3612,\\\""t\\\"":33},{\\\""x\\\"":0.8044,\\\""y\\\"":0.3135,\\\""t\\\"":50},{\\\""x\\\"":0.8117,\\\""y\\\"":0.2974,\\\""t\\\"":67},{\\\""x\\\"":0.8117,\\\""y\\\"":0.2974,\\\""t\\\"":68},{\\\""x\\\"":0.8181,\\\""y\\\"":0.2812,\\\""t\\\"":68},{\\\""x\\\"":0.8373,\\\""y\\\"":0.2317,\\\""t\\\"":83}]\""""",1
255,12/8/2025 23:12.41.5,90,online_fb,-20,106.772,346,51,482,good_reach,"""\""[{\\\""x\\\"":0.7347,\\\""y\\\"":0.4423,\\\""t\\\"":0},{\\\""x\\\"":0.7475,\\\""y\\\"":0.3629,\\\""t\\\"":17},{\\\""x\\\"":0.7475,\\\""y\\\"":0.3629,\\\""t\\\"":18},{\\\""x\\\"":0.7524,\\\""y\\\"":0.2285,\\\""t\\\"":34},{\\\""x\\\"":0.7556,\\\""y\\\"":0.1842,\\\""t\\\"":50},{\\\""x\\\"":0.7556,\\\""y\\\"":0.1842,\\\""t\\\"":50}]\""""",1
256,12/8/2025 23:12.42.692,85,online_fb,-20,88.692,315,50,614,good_reach,"""\""[{\\\""x\\\"":0.7454,\\\""y\\\"":0.4225,\\\""t\\\"":0},{\\\""x\\\"":0.7642,\\\""y\\\"":0.3962,\\\""t\\\"":16},{\\\""x\\\"":0.7642,\\\""y\\\"":0.3962,\\\""t\\\"":17},{\\\""x\\\"":0.7772,\\\""y\\\"":0.3254,\\\""t\\\"":17},{\\\""x\\\"":0.7955,\\\""y\\\"":0.2473,\\\""t\\\"":33},{\\\""x\\\"":0.7955,\\\""y\\\"":0.2473,\\\""t\\\"":34}]\""""",1
257,12/8/2025 23:12.44.490,90,online_fb,-20,102.2893,345,36,712,good_reach,"""\""[{\\\""x\\\"":0.7291,\\\""y\\\"":0.4196,\\\""t\\\"":0},{\\\""x\\\"":0.7501,\\\""y\\\"":0.3501,\\\""t\\\"":18},{\\\""x\\\"":0.7501,\\\""y\\\"":0.3501,\\\""t\\\"":18},{\\\""x\\\"":0.7562,\\\""y\\\"":0.2883,\\\""t\\\"":19},{\\\""x\\\"":0.7682,\\\""y\\\"":0.191,\\\""t\\\"":34},{\\\""x\\\"":0.7682,\\\""y\\\"":0.191,\\\""t\\\"":35}]\""""",1
258,12/8/2025 23:12.46.720,95,online_fb,-20,100.0513,296,67,1165,good_reach,"""\""[{\\\""x\\\"":0.7376,\\\""y\\\"":0.4647,\\\""t\\\"":0},{\\\""x\\\"":0.7467,\\\""y\\\"":0.3778,\\\""t\\\"":16},{\\\""x\\\"":0.7467,\\\""y\\\"":0.3778,\\\""t\\\"":17},{\\\""x\\\"":0.7532,\\\""y\\\"":0.2989,\\\""t\\\"":33},{\\\""x\\\"":0.7652,\\\""y\\\"":0.2243,\\\""t\\\"":50},{\\\""x\\\"":0.7652,\\\""y\\\"":0.2243,\\\""t\\\"":50}]\""""",1
259,12/8/2025 23:12.48.661,80,online_fb,-20,88.7301,339,62,831,good_reach,"""\""[{\\\""x\\\"":0.742,\\\""y\\\"":0.4684,\\\""t\\\"":0},{\\\""x\\\"":0.7526,\\\""y\\\"":0.4422,\\\""t\\\"":11},{\\\""x\\\"":0.7658,\\\""y\\\"":0.379,\\\""t\\\"":27},{\\\""x\\\"":0.7658,\\\""y\\\"":0.379,\\\""t\\\"":28},{\\\""x\\\"":0.7739,\\\""y\\\"":0.3413,\\\""t\\\"":28},{\\\""x\\\"":0.7938,\\\""y\\\"":0.2563,\\\""t\\\"":44},{\\\""x\\\"":0.7938,\\\""y\\\"":0.2563,\\\""t\\\"":45}]\""""",1
260,12/8/2025 23:12.50.686,100,online_fb,-20,91.9437,484,65,773,good_reach,"""\""[{\\\""x\\\"":0.7603,\\\""y\\\"":0.4736,\\\""t\\\"":0},{\\\""x\\\"":0.7673,\\\""y\\\"":0.4131,\\\""t\\\"":15},{\\\""x\\\"":0.7729,\\\""y\\\"":0.3536,\\\""t\\\"":32},{\\\""x\\\"":0.7729,\\\""y\\\"":0.3536,\\\""t\\\"":33},{\\\""x\\\"":0.7796,\\\""y\\\"":0.2938,\\\""t\\\"":34},{\\\""x\\\"":0.7924,\\\""y\\\"":0.1996,\\\""t\\\"":49},{\\\""x\\\"":0.7924,\\\""y\\\"":0.1996,\\\""t\\\"":49}]\""""",1
261,12/8/2025 23:12.52.405,90,no_fb,-20,101.5326,308,70,636,good_reach,"""\""[{\\\""x\\\"":0.7441,\\\""y\\\"":0.4595,\\\""t\\\"":0},{\\\""x\\\"":0.7371,\\\""y\\\"":0.4123,\\\""t\\\"":21},{\\\""x\\\"":0.7371,\\\""y\\\"":0.4123,\\\""t\\\"":21},{\\\""x\\\"":0.7323,\\\""y\\\"":0.3791,\\\""t\\\"":21},{\\\""x\\\"":0.7229,\\\""y\\\"":0.2992,\\\""t\\\"":37},{\\\""x\\\"":0.718,\\\""y\\\"":0.2536,\\\""t\\\"":54},{\\\""x\\\"":0.718,\\\""y\\\"":0.2536,\\\""t\\\"":55},{\\\""x\\\"":0.7133,\\\""y\\\"":0.2049,\\\""t\\\"":55}]\""""",1
262,12/8/2025 23:12.53.986,100,no_fb,-20,101.1431,347,65,465,good_reach,"""\""[{\\\""x\\\"":0.7408,\\\""y\\\"":0.4536,\\\""t\\\"":0},{\\\""x\\\"":0.7366,\\\""y\\\"":0.4238,\\\""t\\\"":15},{\\\""x\\\"":0.7366,\\\""y\\\"":0.4238,\\\""t\\\"":15},{\\\""x\\\"":0.7322,\\\""y\\\"":0.3876,\\\""t\\\"":15},{\\\""x\\\"":0.7212,\\\""y\\\"":0.3013,\\\""t\\\"":32},{\\\""x\\\"":0.7157,\\\""y\\\"":0.2556,\\\""t\\\"":48},{\\\""x\\\"":0.7157,\\\""y\\\"":0.2556,\\\""t\\\"":48},{\\\""x\\\"":0.7121,\\\""y\\\"":0.211,\\\""t\\\"":49}]\""""",1
263,12/8/2025 23:12.56.221,95,no_fb,-20,92.0867,266,83,1181,good_reach,"""\""[{\\\""x\\\"":0.7467,\\\""y\\\"":0.464,\\\""t\\\"":0},{\\\""x\\\"":0.7435,\\\""y\\\"":0.4327,\\\""t\\\"":17},{\\\""x\\\"":0.7435,\\\""y\\\"":0.4327,\\\""t\\\"":17},{\\\""x\\\"":0.7404,\\\""y\\\"":0.3791,\\\""t\\\"":33},{\\\""x\\\"":0.7378,\\\""y\\\"":0.261,\\\""t\\\"":51},{\\\""x\\\"":0.7378,\\\""y\\\"":0.261,\\\""t\\\"":52},{\\\""x\\\"":0.7383,\\\""y\\\"":0.1772,\\\""t\\\"":66}]\""""",1
264,12/8/2025 23:12.58.540,85,no_fb,-20,86.7962,314,51,1247,good_reach,"""\""[{\\\""x\\\"":0.7461,\\\""y\\\"":0.3942,\\\""t\\\"":1},{\\\""x\\\"":0.7435,\\\""y\\\"":0.3188,\\\""t\\\"":18},{\\\""x\\\"":0.7435,\\\""y\\\"":0.3188,\\\""t\\\"":18},{\\\""x\\\"":0.7485,\\\""y\\\"":0.1789,\\\""t\\\"":34},{\\\""x\\\"":0.7485,\\\""y\\\"":0.1789,\\\""t\\\"":35}]\""""",1
265,12/8/2025 23:13.0.674,80,no_fb,-20,83.1107,317,51,1059,good_reach,"""\""[{\\\""x\\\"":0.7478,\\\""y\\\"":0.4313,\\\""t\\\"":0},{\\\""x\\\"":0.7465,\\\""y\\\"":0.3261,\\\""t\\\"":17},{\\\""x\\\"":0.7465,\\\""y\\\"":0.3261,\\\""t\\\"":17},{\\\""x\\\"":0.7527,\\\""y\\\"":0.2363,\\\""t\\\"":33},{\\\""x\\\"":0.7585,\\\""y\\\"":0.1916,\\\""t\\\"":50},{\\\""x\\\"":0.7585,\\\""y\\\"":0.1916,\\\""t\\\"":51}]\""""",1
266,12/8/2025 23:13.2.843,90,no_fb,-20,100.0533,325,74,1062,good_reach,"""\""[{\\\""x\\\"":0.7411,\\\""y\\\"":0.4682,\\\""t\\\"":0},{\\\""x\\\"":0.7283,\\\""y\\\"":0.3958,\\\""t\\\"":23},{\\\""x\\\"":0.7183,\\\""y\\\"":0.3189,\\\""t\\\"":39},{\\\""x\\\"":0.7183,\\\""y\\\"":0.3189,\\\""t\\\"":40},{\\\""x\\\"":0.712,\\\""y\\\"":0.2201,\\\""t\\\"":56},{\\\""x\\\"":0.7131,\\\""y\\\"":0.176,\\\""t\\\"":73},{\\\""x\\\"":0.7131,\\\""y\\\"":0.176,\\\""t\\\"":74}]\""""",1
267,12/8/2025 23:13.4.425,100,no_fb,-20,109.7739,383,33,458,good_reach,"""\""[{\\\""x\\\"":0.7437,\\\""y\\\"":0.462,\\\""t\\\"":0},{\\\""x\\\"":0.7437,\\\""y\\\"":0.462,\\\""t\\\"":1},{\\\""x\\\"":0.721,\\\""y\\\"":0.3573,\\\""t\\\"":16},{\\\""x\\\"":0.7095,\\\""y\\\"":0.2983,\\\""t\\\"":33},{\\\""x\\\"":0.7095,\\\""y\\\"":0.2983,\\\""t\\\"":33}]\""""",1
268,12/8/2025 23:13.6.524,80,no_fb,-20,75.8094,362,52,978,good_reach,"""\""[{\\\""x\\\"":0.754,\\\""y\\\"":0.3815,\\\""t\\\"":1},{\\\""x\\\"":0.7605,\\\""y\\\"":0.3462,\\\""t\\\"":19},{\\\""x\\\"":0.7605,\\\""y\\\"":0.3462,\\\""t\\\"":20},{\\\""x\\\"":0.7728,\\\""y\\\"":0.2708,\\\""t\\\"":20},{\\\""x\\\"":0.7799,\\\""y\\\"":0.2336,\\\""t\\\"":34},{\\\""x\\\"":0.7874,\\\""y\\\"":0.1979,\\\""t\\\"":51},{\\\""x\\\"":0.7874,\\\""y\\\"":0.1979,\\\""t\\\"":51}]\""""",1
269,12/8/2025 23:13.8.724,85,no_fb,-20,91.0987,350,80,1063,good_reach,"""\""[{\\\""x\\\"":0.7423,\\\""y\\\"":0.4721,\\\""t\\\"":0},{\\\""x\\\"":0.7407,\\\""y\\\"":0.4478,\\\""t\\\"":13},{\\\""x\\\"":0.7339,\\\""y\\\"":0.359,\\\""t\\\"":30},{\\\""x\\\"":0.7339,\\\""y\\\"":0.359,\\\""t\\\"":30},{\\\""x\\\"":0.73,\\\""y\\\"":0.2618,\\\""t\\\"":46},{\\\""x\\\"":0.7303,\\\""y\\\"":0.2171,\\\""t\\\"":63},{\\\""x\\\"":0.7303,\\\""y\\\"":0.2171,\\\""t\\\"":63},{\\\""x\\\"":0.7321,\\\""y\\\"":0.1729,\\\""t\\\"":63}]\""""",1
270,12/8/2025 23:13.10.457,95,no_fb,-20,98.9107,358,74,593,good_reach,"""\""[{\\\""x\\\"":0.7469,\\\""y\\\"":0.4667,\\\""t\\\"":0},{\\\""x\\\"":0.7461,\\\""y\\\"":0.4493,\\\""t\\\"":7},{\\\""x\\\"":0.7443,\\\""y\\\"":0.4289,\\\""t\\\"":24},{\\\""x\\\"":0.7443,\\\""y\\\"":0.4289,\\\""t\\\"":24},{\\\""x\\\"":0.7417,\\\""y\\\"":0.4026,\\\""t\\\"":25},{\\\""x\\\"":0.7359,\\\""y\\\"":0.3446,\\\""t\\\"":41},{\\\""x\\\"":0.7275,\\\""y\\\"":0.2677,\\\""t\\\"":57},{\\\""x\\\"":0.7275,\\\""y\\\"":0.2677,\\\""t\\\"":58},{\\\""x\\\"":0.7239,\\\""y\\\"":0.2285,\\\""t\\\"":58}]\""""",1
271,12/8/2025 23:13.13.609,80,online_fb,60,86.8944,331,49,2062,good_reach,"""\""[{\\\""x\\\"":0.2473,\\\""y\\\"":0.4268,\\\""t\\\"":0},{\\\""x\\\"":0.1802,\\\""y\\\"":0.4322,\\\""t\\\"":16},{\\\""x\\\"":0.1802,\\\""y\\\"":0.4322,\\\""t\\\"":16},{\\\""x\\\"":0.1612,\\\""y\\\"":0.4114,\\\""t\\\"":16},{\\\""x\\\"":0.105,\\\""y\\\"":0.3321,\\\""t\\\"":32},{\\\""x\\\"":0.105,\\\""y\\\"":0.3321,\\\""t\\\"":49}]\""""",1
272,12/8/2025 23:13.15.192,90,online_fb,60,91.6331,350,50,474,good_reach,"""\""[{\\\""x\\\"":0.2455,\\\""y\\\"":0.426,\\\""t\\\"":0},{\\\""x\\\"":0.198,\\\""y\\\"":0.4575,\\\""t\\\"":16},{\\\""x\\\"":0.198,\\\""y\\\"":0.4575,\\\""t\\\"":16},{\\\""x\\\"":0.1805,\\\""y\\\"":0.4435,\\\""t\\\"":16},{\\\""x\\\"":0.1252,\\\""y\\\"":0.3869,\\\""t\\\"":32},{\\\""x\\\"":0.1252,\\\""y\\\"":0.3869,\\\""t\\\"":33}]\""""",1
273,12/8/2025 23:13.17.159,100,online_fb,60,104.0451,280,67,908,good_reach,"""\""[{\\\""x\\\"":0.2432,\\\""y\\\"":0.4414,\\\""t\\\"":0},{\\\""x\\\"":0.1911,\\\""y\\\"":0.4722,\\\""t\\\"":17},{\\\""x\\\"":0.1722,\\\""y\\\"":0.4658,\\\""t\\\"":35},{\\\""x\\\"":0.1722,\\\""y\\\"":0.4658,\\\""t\\\"":35},{\\\""x\\\"":0.1298,\\\""y\\\"":0.4463,\\\""t\\\"":35},{\\\""x\\\"":0.0891,\\\""y\\\"":0.4195,\\\""t\\\"":50},{\\\""x\\\"":0.0891,\\\""y\\\"":0.4195,\\\""t\\\"":51}]\""""",1
274,12/8/2025 23:13.19.304,85,online_fb,60,86.4656,298,50,769,good_reach,"""\""[{\\\""x\\\"":0.2516,\\\""y\\\"":0.4415,\\\""t\\\"":0},{\\\""x\\\"":0.1806,\\\""y\\\"":0.4074,\\\""t\\\"":16},{\\\""x\\\"":0.1806,\\\""y\\\"":0.4074,\\\""t\\\"":17},{\\\""x\\\"":0.1242,\\\""y\\\"":0.3416,\\\""t\\\"":33}]\""""",1
275,12/8/2025 23:13.22.351,95,online_fb,60,133.7097,259,898,887,too_slow,"""\""[{\\\""x\\\"":0.243,\\\""y\\\"":0.4666,\\\""t\\\"":0},{\\\""x\\\"":0.2149,\\\""y\\\"":0.4991,\\\""t\\\"":33},{\\\""x\\\"":0.2063,\\\""y\\\"":0.4994,\\\""t\\\"":67},{\\\""x\\\"":0.1967,\\\""y\\\"":0.4981,\\\""t\\\"":100},{\\\""x\\\"":0.193,\\\""y\\\"":0.4975,\\\""t\\\"":117},{\\\""x\\\"":0.1858,\\\""y\\\"":0.4982,\\\""t\\\"":150},{\\\""x\\\"":0.1803,\\\""y\\\"":0.4974,\\\""t\\\"":183},{\\\""x\\\"":0.1793,\\\""y\\\"":0.4968,\\\""t\\\"":184},{\\\""x\\\"":0.1749,\\\""y\\\"":0.4954,\\\""t\\\"":216},{\\\""x\\\"":0.1735,\\\""y\\\"":0.495,\\\""t\\\"":250},{\\\""x\\\"":0.1734,\\\""y\\\"":0.4955,\\\""t\\\"":266},{\\\""x\\\"":0.1727,\\\""y\\\"":0.4958,\\\""t\\\"":366},{\\\""x\\\"":0.172,\\\""y\\\"":0.4969,\\\""t\\\"":400},{\\\""x\\\"":0.17,\\\""y\\\"":0.4998,\\\""t\\\"":433},{\\\""x\\\"":0.1663,\\\""y\\\"":0.5038,\\\""t\\\"":466},{\\\""x\\\"":0.1605,\\\""y\\\"":0.51,\\\""t\\\"":500},{\\\""x\\\"":0.1547,\\\""y\\\"":0.5191,\\\""t\\\"":516},{\\\""x\\\"":0.1406,\\\""y\\\"":0.5387,\\\""t\\\"":550},{\\\""x\\\"":0.1048,\\\""y\\\"":0.5728,\\\""t\\\"":585},{\\\""x\\\"":0.087,\\\""y\\\"":0.5819,\\\""t\\\"":616}]\""""",1
276,12/8/2025 23:13.24.487,80,online_fb,60,55.8009,16,486,931,good_reach,"""\""[{\\\""x\\\"":0.2665,\\\""y\\\"":0.5077,\\\""t\\\"":1},{\\\""x\\\"":0.2663,\\\""y\\\"":0.4765,\\\""t\\\"":22},{\\\""x\\\"":0.2686,\\\""y\\\"":0.4761,\\\""t\\\"":36},{\\\""x\\\"":0.2696,\\\""y\\\"":0.4767,\\\""t\\\"":51},{\\\""x\\\"":0.2689,\\\""y\\\"":0.4759,\\\""t\\\"":384},{\\\""x\\\"":0.2642,\\\""y\\\"":0.4718,\\\""t\\\"":401},{\\\""x\\\"":0.2571,\\\""y\\\"":0.4641,\\\""t\\\"":417},{\\\""x\\\"":0.2385,\\\""y\\\"":0.43,\\\""t\\\"":434},{\\\""x\\\"":0.2213,\\\""y\\\"":0.3836,\\\""t\\\"":451},{\\\""x\\\"":0.2001,\\\""y\\\"":0.3111,\\\""t\\\"":467},{\\\""x\\\"":0.1877,\\\""y\\\"":0.2666,\\\""t\\\"":484},{\\\""x\\\"":0.1877,\\\""y\\\"":0.2666,\\\""t\\\"":486}]\""""",1
277,12/8/2025 23:13.26.105,95,online_fb,60,36.074,316,51,547,good_reach,"""\""[{\\\""x\\\"":0.2705,\\\""y\\\"":0.4778,\\\""t\\\"":1},{\\\""x\\\"":0.2501,\\\""y\\\"":0.4552,\\\""t\\\"":1},{\\\""x\\\"":0.2468,\\\""y\\\"":0.4166,\\\""t\\\"":2},{\\\""x\\\"":0.2402,\\\""y\\\"":0.3223,\\\""t\\\"":16},{\\\""x\\\"":0.2337,\\\""y\\\"":0.2104,\\\""t\\\"":32},{\\\""x\\\"":0.2337,\\\""y\\\"":0.2104,\\\""t\\\"":32}]\""""",1
278,12/8/2025 23:13.28.937,90,online_fb,60,82.7798,32,1367,428,too_slow,"""\""[{\\\""x\\\"":0.2412,\\\""y\\\"":0.4724,\\\""t\\\"":0},{\\\""x\\\"":0.2312,\\\""y\\\"":0.5005,\\\""t\\\"":34},{\\\""x\\\"":0.2312,\\\""y\\\"":0.4987,\\\""t\\\"":494},{\\\""x\\\"":0.2323,\\\""y\\\"":0.4941,\\\""t\\\"":517},{\\\""x\\\"":0.2324,\\\""y\\\"":0.4926,\\\""t\\\"":551},{\\\""x\\\"":0.2331,\\\""y\\\"":0.4904,\\\""t\\\"":583},{\\\""x\\\"":0.2498,\\\""y\\\"":0.4721,\\\""t\\\"":617},{\\\""x\\\"":0.2544,\\\""y\\\"":0.468,\\\""t\\\"":650},{\\\""x\\\"":0.2547,\\\""y\\\"":0.4689,\\\""t\\\"":940},{\\\""x\\\"":0.2544,\\\""y\\\"":0.472,\\\""t\\\"":967},{\\\""x\\\"":0.2555,\\\""y\\\"":0.4783,\\\""t\\\"":1017},{\\\""x\\\"":0.2622,\\\""y\\\"":0.4931,\\\""t\\\"":1050},{\\\""x\\\"":0.2672,\\\""y\\\"":0.5043,\\\""t\\\"":1083},{\\\""x\\\"":0.2676,\\\""y\\\"":0.5059,\\\""t\\\"":1117},{\\\""x\\\"":0.2672,\\\""y\\\"":0.5054,\\\""t\\\"":1250},{\\\""x\\\"":0.259,\\\""y\\\"":0.4994,\\\""t\\\"":1284},{\\\""x\\\"":0.222,\\\""y\\\"":0.4754,\\\""t\\\"":1317},{\\\""x\\\"":0.1912,\\\""y\\\"":0.4463,\\\""t\\\"":1334},{\\\""x\\\"":0.1374,\\\""y\\\"":0.3702,\\\""t\\\"":1350},{\\\""x\\\"":0.1211,\\\""y\\\"":0.3385,\\\""t\\\"":1367}]\""""",1
279,12/8/2025 23:13.30.919,100,online_fb,60,77.6658,298,367,614,good_reach,"""\""[{\\\""x\\\"":0.2597,\\\""y\\\"":0.4034,\\\""t\\\"":0},{\\\""x\\\"":0.2108,\\\""y\\\"":0.4358,\\\""t\\\"":1},{\\\""x\\\"":0.1764,\\\""y\\\"":0.3839,\\\""t\\\"":17},{\\\""x\\\"":0.1596,\\\""y\\\"":0.3517,\\\""t\\\"":34},{\\\""x\\\"":0.1536,\\\""y\\\"":0.3446,\\\""t\\\"":335},{\\\""x\\\"":0.1536,\\\""y\\\"":0.3446,\\\""t\\\"":336},{\\\""x\\\"":0.1384,\\\""y\\\"":0.3182,\\\""t\\\"":350}]\""""",1
280,12/8/2025 23:13.33.358,85,online_fb,60,67.3169,350,395,985,good_reach,"""\""[{\\\""x\\\"":0.2389,\\\""y\\\"":0.4554,\\\""t\\\"":0},{\\\""x\\\"":0.1997,\\\""y\\\"":0.452,\\\""t\\\"":12},{\\\""x\\\"":0.1997,\\\""y\\\"":0.452,\\\""t\\\"":29},{\\\""x\\\"":0.1432,\\\""y\\\"":0.3271,\\\""t\\\"":30},{\\\""x\\\"":0.1432,\\\""y\\\"":0.3271,\\\""t\\\"":46},{\\\""x\\\"":0.1389,\\\""y\\\"":0.2966,\\\""t\\\"":369},{\\\""x\\\"":0.1335,\\\""y\\\"":0.2597,\\\""t\\\"":379}]\""""",1
