trialNum,currentDate,target_angle,trial_type,rotation,hand_fb_angle,rt,mt,search_time,reach_feedback,movement_trajectory,day
43,11/25/2025 8:27.11.158,145,online_fb,0,143.9289,367,47,703,good_reach,"""\""[{\\\""x\\\"":0.718,\\\""y\\\"":0.4569,\\\""t\\\"":0},{\\\""x\\\"":0.6931,\\\""y\\\"":0.4251,\\\""t\\\"":13},{\\\""x\\\"":0.6247,\\\""y\\\"":0.3264,\\\""t\\\"":30}]\""""",1
44,11/25/2025 8:27.12.938,125,online_fb,0,132.1747,473,103,503,good_reach,"""\""[{\\\""x\\\"":0.7295,\\\""y\\\"":0.4901,\\\""t\\\"":0},{\\\""x\\\"":0.718,\\\""y\\\"":0.4633,\\\""t\\\"":5},{\\\""x\\\"":0.6958,\\\""y\\\"":0.4047,\\\""t\\\"":20},{\\\""x\\\"":0.6753,\\\""y\\\"":0.3579,\\\""t\\\"":37},{\\\""x\\\"":0.662,\\\""y\\\"":0.3244,\\\""t\\\"":53},{\\\""x\\\"":0.6451,\\\""y\\\"":0.2826,\\\""t\\\"":70},{\\\""x\\\"":0.6362,\\\""y\\\"":0.2659,\\\""t\\\"":86},{\\\""x\\\"":0.6362,\\\""y\\\"":0.2659,\\\""t\\\"":87}]\""""",1
45,11/25/2025 8:27.14.582,140,online_fb,0,144.1582,367,44,530,good_reach,"""\""[{\\\""x\\\"":0.716,\\\""y\\\"":0.4677,\\\""t\\\"":0},{\\\""x\\\"":0.6743,\\\""y\\\"":0.4024,\\\""t\\\"":11},{\\\""x\\\"":0.6325,\\\""y\\\"":0.3405,\\\""t\\\"":28}]\""""",1
46,11/25/2025 8:27.16.195,130,online_fb,0,128.4918,367,41,504,good_reach,"""\""[{\\\""x\\\"":0.7025,\\\""y\\\"":0.4063,\\\""t\\\"":0},{\\\""x\\\"":0.6821,\\\""y\\\"":0.3545,\\\""t\\\"":7},{\\\""x\\\"":0.6421,\\\""y\\\"":0.2524,\\\""t\\\"":24},{\\\""x\\\"":0.6421,\\\""y\\\"":0.2524,\\\""t\\\"":24}]\""""",1
47,11/25/2025 8:27.17.847,125,online_fb,0,123.3544,412,45,494,good_reach,"""\""[{\\\""x\\\"":0.7211,\\\""y\\\"":0.4244,\\\""t\\\"":0},{\\\""x\\\"":0.6838,\\\""y\\\"":0.319,\\\""t\\\"":12},{\\\""x\\\"":0.6571,\\\""y\\\"":0.2353,\\\""t\\\"":28}]\""""",1
48,11/25/2025 8:27.19.524,145,online_fb,0,143.999,371,46,559,good_reach,"""\""[{\\\""x\\\"":0.7299,\\\""y\\\"":0.4537,\\\""t\\\"":0},{\\\""x\\\"":0.7068,\\\""y\\\"":0.4269,\\\""t\\\"":13},{\\\""x\\\"":0.6419,\\\""y\\\"":0.3466,\\\""t\\\"":29}]\""""",1
49,11/25/2025 8:27.21.318,140,online_fb,0,145.1991,451,48,593,good_reach,"""\""[{\\\""x\\\"":0.7247,\\\""y\\\"":0.471,\\\""t\\\"":0},{\\\""x\\\"":0.6705,\\\""y\\\"":0.3957,\\\""t\\\"":14},{\\\""x\\\"":0.626,\\\""y\\\"":0.3405,\\\""t\\\"":31}]\""""",1
50,11/25/2025 8:27.23.293,135,online_fb,0,132.7635,307,37,930,good_reach,"""\""[{\\\""x\\\"":0.729,\\\""y\\\"":0.4718,\\\""t\\\"":0},{\\\""x\\\"":0.705,\\\""y\\\"":0.4266,\\\""t\\\"":4},{\\\""x\\\"":0.6517,\\\""y\\\"":0.3145,\\\""t\\\"":19}]\""""",1
51,11/25/2025 8:27.25.48,130,online_fb,0,128.1598,405,54,595,good_reach,"""\""[{\\\""x\\\"":0.7364,\\\""y\\\"":0.4716,\\\""t\\\"":0},{\\\""x\\\"":0.7213,\\\""y\\\"":0.4382,\\\""t\\\"":4},{\\\""x\\\"":0.699,\\\""y\\\"":0.3846,\\\""t\\\"":21},{\\\""x\\\"":0.6821,\\\""y\\\"":0.3461,\\\""t\\\"":21},{\\\""x\\\"":0.6493,\\\""y\\\"":0.2625,\\\""t\\\"":37}]\""""",1
52,11/25/2025 8:27.26.824,140,online_fb,0,138.875,308,54,713,good_reach,"""\""[{\\\""x\\\"":0.7335,\\\""y\\\"":0.4765,\\\""t\\\"":0},{\\\""x\\\"":0.7211,\\\""y\\\"":0.4547,\\\""t\\\"":6},{\\\""x\\\"":0.6829,\\\""y\\\"":0.3861,\\\""t\\\"":20},{\\\""x\\\"":0.6446,\\\""y\\\"":0.3226,\\\""t\\\"":37}]\""""",1
53,11/25/2025 8:27.28.450,125,online_fb,0,122.0435,342,68,513,good_reach,"""\""[{\\\""x\\\"":0.7341,\\\""y\\\"":0.4765,\\\""t\\\"":0},{\\\""x\\\"":0.7341,\\\""y\\\"":0.4765,\\\""t\\\"":0},{\\\""x\\\"":0.7217,\\\""y\\\"":0.4497,\\\""t\\\"":6},{\\\""x\\\"":0.6977,\\\""y\\\"":0.3895,\\\""t\\\"":18},{\\\""x\\\"":0.6692,\\\""y\\\"":0.3126,\\\""t\\\"":35},{\\\""x\\\"":0.647,\\\""y\\\"":0.2322,\\\""t\\\"":52}]\""""",1
54,11/25/2025 8:27.30.234,145,online_fb,0,139.5259,323,54,705,good_reach,"""\""[{\\\""x\\\"":0.7404,\\\""y\\\"":0.472,\\\""t\\\"":0},{\\\""x\\\"":0.7173,\\\""y\\\"":0.4435,\\\""t\\\"":6},{\\\""x\\\"":0.6835,\\\""y\\\"":0.3917,\\\""t\\\"":21},{\\\""x\\\"":0.6595,\\\""y\\\"":0.3515,\\\""t\\\"":38},{\\\""x\\\"":0.6337,\\\""y\\\"":0.3131,\\\""t\\\"":38}]\""""",1
55,11/25/2025 8:27.32.74,135,online_fb,0,133.2332,115,468,555,good_reach,"""\""[{\\\""x\\\"":0.7332,\\\""y\\\"":0.4855,\\\""t\\\"":0},{\\\""x\\\"":0.7296,\\\""y\\\"":0.4805,\\\""t\\\"":17},{\\\""x\\\"":0.7287,\\\""y\\\"":0.4788,\\\""t\\\"":34},{\\\""x\\\"":0.7172,\\\""y\\\"":0.4537,\\\""t\\\"":414},{\\\""x\\\"":0.6959,\\\""y\\\"":0.4086,\\\""t\\\"":419},{\\\""x\\\"":0.6639,\\\""y\\\"":0.3366,\\\""t\\\"":434},{\\\""x\\\"":0.6336,\\\""y\\\"":0.2714,\\\""t\\\"":451}]\""""",1
56,11/25/2025 8:27.33.800,140,online_fb,0,146.8774,82,385,558,good_reach,"""\""[{\\\""x\\\"":0.7396,\\\""y\\\"":0.4744,\\\""t\\\"":0},{\\\""x\\\"":0.7396,\\\""y\\\"":0.4727,\\\""t\\\"":16},{\\\""x\\\"":0.7387,\\\""y\\\"":0.471,\\\""t\\\"":33},{\\\""x\\\"":0.7183,\\\""y\\\"":0.451,\\\""t\\\"":348},{\\\""x\\\"":0.7183,\\\""y\\\"":0.451,\\\""t\\\"":348},{\\\""x\\\"":0.6934,\\\""y\\\"":0.4242,\\\""t\\\"":355},{\\\""x\\\"":0.665,\\\""y\\\"":0.3874,\\\""t\\\"":368}]\""""",1
57,11/25/2025 8:27.35.526,145,online_fb,0,148.2961,416,43,565,good_reach,"""\""[{\\\""x\\\"":0.7139,\\\""y\\\"":0.4589,\\\""t\\\"":0},{\\\""x\\\"":0.6713,\\\""y\\\"":0.4071,\\\""t\\\"":9},{\\\""x\\\"":0.6233,\\\""y\\\"":0.3502,\\\""t\\\"":26}]\""""",1
58,11/25/2025 8:27.37.178,125,online_fb,0,128.9967,364,71,515,good_reach,"""\""[{\\\""x\\\"":0.7294,\\\""y\\\"":0.4592,\\\""t\\\"":1},{\\\""x\\\"":0.7152,\\\""y\\\"":0.4257,\\\""t\\\"":7},{\\\""x\\\"":0.6974,\\\""y\\\"":0.3839,\\\""t\\\"":21},{\\\""x\\\"":0.6557,\\\""y\\\"":0.2835,\\\""t\\\"":37},{\\\""x\\\"":0.6388,\\\""y\\\"":0.245,\\\""t\\\"":54}]\""""",1
59,11/25/2025 8:27.39.77,130,online_fb,0,133.8742,329,39,829,good_reach,"""\""[{\\\""x\\\"":0.7012,\\\""y\\\"":0.4125,\\\""t\\\"":0},{\\\""x\\\"":0.6861,\\\""y\\\"":0.3807,\\\""t\\\"":6},{\\\""x\\\"":0.6612,\\\""y\\\"":0.3338,\\\""t\\\"":22},{\\\""x\\\"":0.6399,\\\""y\\\"":0.287,\\\""t\\\"":23}]\""""",1
60,11/25/2025 8:27.40.683,135,online_fb,0,131.6902,321,41,544,good_reach,"""\""[{\\\""x\\\"":0.731,\\\""y\\\"":0.4536,\\\""t\\\"":0},{\\\""x\\\"":0.6972,\\\""y\\\"":0.395,\\\""t\\\"":7},{\\\""x\\\"":0.6563,\\\""y\\\"":0.3063,\\\""t\\\"":24}]\""""",1
61,11/25/2025 8:27.42.938,35,online_fb,0,24.4619,384,40,1129,good_reach,"""\""[{\\\""x\\\"":0.2973,\\\""y\\\"":0.4464,\\\""t\\\"":0},{\\\""x\\\"":0.3205,\\\""y\\\"":0.4213,\\\""t\\\"":6},{\\\""x\\\"":0.3756,\\\""y\\\"":0.3728,\\\""t\\\"":23}]\""""",1
62,11/25/2025 8:27.44.841,50,online_fb,0,38.5338,349,64,789,good_reach,"""\""[{\\\""x\\\"":0.2789,\\\""y\\\"":0.4641,\\\""t\\\"":0},{\\\""x\\\"":0.2958,\\\""y\\\"":0.439,\\\""t\\\"":14},{\\\""x\\\"":0.3456,\\\""y\\\"":0.3621,\\\""t\\\"":31},{\\\""x\\\"":0.3669,\\\""y\\\"":0.3253,\\\""t\\\"":47}]\""""",1
63,11/25/2025 8:27.46.653,55,online_fb,0,53.2838,348,54,709,good_reach,"""\""[{\\\""x\\\"":0.2577,\\\""y\\\"":0.4611,\\\""t\\\"":0},{\\\""x\\\"":0.2728,\\\""y\\\"":0.4209,\\\""t\\\"":6},{\\\""x\\\"":0.311,\\\""y\\\"":0.3356,\\\""t\\\"":21},{\\\""x\\\"":0.3474,\\\""y\\\"":0.2503,\\\""t\\\"":37}]\""""",1
64,11/25/2025 8:27.48.333,45,online_fb,0,47.3143,283,71,625,good_reach,"""\""[{\\\""x\\\"":0.2578,\\\""y\\\"":0.4714,\\\""t\\\"":0},{\\\""x\\\"":0.2685,\\\""y\\\"":0.4513,\\\""t\\\"":6},{\\\""x\\\"":0.2952,\\\""y\\\"":0.3911,\\\""t\\\"":21},{\\\""x\\\"":0.3281,\\\""y\\\"":0.3242,\\\""t\\\"":38},{\\\""x\\\"":0.3281,\\\""y\\\"":0.3242,\\\""t\\\"":38},{\\\""x\\\"":0.3529,\\\""y\\\"":0.2773,\\\""t\\\"":54}]\""""",1
65,11/25/2025 8:27.50.22,40,online_fb,0,37.57,333,31,624,good_reach,"""\""[{\\\""x\\\"":0.2787,\\\""y\\\"":0.4304,\\\""t\\\"":0},{\\\""x\\\"":0.3338,\\\""y\\\"":0.3601,\\\""t\\\"":14}]\""""",1
66,11/25/2025 8:27.51.726,55,online_fb,0,53.1157,319,47,636,good_reach,"""\""[{\\\""x\\\"":0.277,\\\""y\\\"":0.4352,\\\""t\\\"":0},{\\\""x\\\"":0.3054,\\\""y\\\"":0.3566,\\\""t\\\"":13},{\\\""x\\\"":0.3054,\\\""y\\\"":0.3566,\\\""t\\\"":13},{\\\""x\\\"":0.3348,\\\""y\\\"":0.278,\\\""t\\\"":31}]\""""",1
67,11/25/2025 8:27.53.409,50,online_fb,0,44.46,300,47,634,good_reach,"""\""[{\\\""x\\\"":0.2803,\\\""y\\\"":0.448,\\\""t\\\"":0},{\\\""x\\\"":0.2954,\\\""y\\\"":0.4095,\\\""t\\\"":14},{\\\""x\\\"":0.3505,\\\""y\\\"":0.294,\\\""t\\\"":30}]\""""",1
68,11/25/2025 8:27.55.269,35,online_fb,0,31.7084,353,55,751,good_reach,"""\""[{\\\""x\\\"":0.2583,\\\""y\\\"":0.469,\\\""t\\\"":0},{\\\""x\\\"":0.2796,\\\""y\\\"":0.4406,\\\""t\\\"":7},{\\\""x\\\"":0.3294,\\\""y\\\"":0.3853,\\\""t\\\"":21},{\\\""x\\\"":0.3809,\\\""y\\\"":0.3385,\\\""t\\\"":39}]\""""",1
69,11/25/2025 8:27.57.400,45,online_fb,0,44.4036,278,37,1114,good_reach,"""\""[{\\\""x\\\"":0.2567,\\\""y\\\"":0.4479,\\\""t\\\"":0},{\\\""x\\\"":0.2887,\\\""y\\\"":0.3927,\\\""t\\\"":5},{\\\""x\\\"":0.3447,\\\""y\\\"":0.299,\\\""t\\\"":20}]\""""",1
70,11/25/2025 8:27.59.50,40,online_fb,0,26.3044,66,367,517,good_reach,"""\""[{\\\""x\\\"":0.2471,\\\""y\\\"":0.4693,\\\""t\\\"":0},{\\\""x\\\"":0.2463,\\\""y\\\"":0.4693,\\\""t\\\"":17},{\\\""x\\\"":0.2463,\\\""y\\\"":0.4677,\\\""t\\\"":34},{\\\""x\\\"":0.256,\\\""y\\\"":0.4576,\\\""t\\\"":279},{\\\""x\\\"":0.2782,\\\""y\\\"":0.4359,\\\""t\\\"":285},{\\\""x\\\"":0.3174,\\\""y\\\"":0.4108,\\\""t\\\"":300},{\\\""x\\\"":0.3574,\\\""y\\\"":0.384,\\\""t\\\"":317},{\\\""x\\\"":0.384,\\\""y\\\"":0.369,\\\""t\\\"":333},{\\\""x\\\"":0.4071,\\\""y\\\"":0.3506,\\\""t\\\"":350}]\""""",1
71,11/25/2025 8:28.0.830,35,online_fb,0,41.0658,353,33,693,good_reach,"""\""[{\\\""x\\\"":0.3167,\\\""y\\\"":0.3706,\\\""t\\\"":0},{\\\""x\\\"":0.3656,\\\""y\\\"":0.3003,\\\""t\\\"":16}]\""""",1
72,11/25/2025 8:28.2.560,50,online_fb,0,47.1662,385,70,573,good_reach,"""\""[{\\\""x\\\"":0.265,\\\""y\\\"":0.4856,\\\""t\\\"":0},{\\\""x\\\"":0.2766,\\\""y\\\"":0.4638,\\\""t\\\"":6},{\\\""x\\\"":0.2917,\\\""y\\\"":0.4337,\\\""t\\\"":20},{\\\""x\\\"":0.3343,\\\""y\\\"":0.3384,\\\""t\\\"":37},{\\\""x\\\"":0.3601,\\\""y\\\"":0.2815,\\\""t\\\"":53}]\""""",1
73,11/25/2025 8:28.4.212,45,online_fb,0,51.7643,353,64,534,good_reach,"""\""[{\\\""x\\\"":0.2623,\\\""y\\\"":0.4357,\\\""t\\\"":0},{\\\""x\\\"":0.2748,\\\""y\\\"":0.4072,\\\""t\\\"":14},{\\\""x\\\"":0.2916,\\\""y\\\"":0.3621,\\\""t\\\"":30},{\\\""x\\\"":0.3192,\\\""y\\\"":0.3001,\\\""t\\\"":31},{\\\""x\\\"":0.3485,\\\""y\\\"":0.2382,\\\""t\\\"":47}]\""""",1
74,11/25/2025 8:28.5.962,40,online_fb,0,40.6804,363,71,615,good_reach,"""\""[{\\\""x\\\"":0.2603,\\\""y\\\"":0.4719,\\\""t\\\"":0},{\\\""x\\\"":0.2834,\\\""y\\\"":0.4434,\\\""t\\\"":4},{\\\""x\\\"":0.3154,\\\""y\\\"":0.3983,\\\""t\\\"":21},{\\\""x\\\"":0.3554,\\\""y\\\"":0.3297,\\\""t\\\"":37},{\\\""x\\\"":0.3821,\\\""y\\\"":0.2845,\\\""t\\\"":54}]\""""",1
75,11/25/2025 8:28.7.877,55,online_fb,0,61.3176,344,37,833,good_reach,"""\""[{\\\""x\\\"":0.2606,\\\""y\\\"":0.4627,\\\""t\\\"":0},{\\\""x\\\"":0.273,\\\""y\\\"":0.4192,\\\""t\\\"":6},{\\\""x\\\"":0.2873,\\\""y\\\"":0.3707,\\\""t\\\"":20},{\\\""x\\\"":0.2873,\\\""y\\\"":0.3707,\\\""t\\\"":20}]\""""",1
76,11/25/2025 8:28.9.528,45,online_fb,0,37.588,350,71,528,good_reach,"""\""[{\\\""x\\\"":0.2612,\\\""y\\\"":0.4765,\\\""t\\\"":0},{\\\""x\\\"":0.2781,\\\""y\\\"":0.4514,\\\""t\\\"":6},{\\\""x\\\"":0.3101,\\\""y\\\"":0.4029,\\\""t\\\"":21},{\\\""x\\\"":0.3474,\\\""y\\\"":0.3493,\\\""t\\\"":38},{\\\""x\\\"":0.3812,\\\""y\\\"":0.3058,\\\""t\\\"":55},{\\\""x\\\"":0.3812,\\\""y\\\"":0.3058,\\\""t\\\"":55}]\""""",1
77,11/25/2025 8:28.11.274,40,online_fb,0,43.8154,353,47,644,good_reach,"""\""[{\\\""x\\\"":0.2662,\\\""y\\\"":0.4398,\\\""t\\\"":0},{\\\""x\\\"":0.3044,\\\""y\\\"":0.3712,\\\""t\\\"":13},{\\\""x\\\"":0.3479,\\\""y\\\"":0.3076,\\\""t\\\"":31}]\""""",1
78,11/25/2025 8:28.12.898,35,online_fb,0,25.5562,347,54,521,good_reach,"""\""[{\\\""x\\\"":0.2702,\\\""y\\\"":0.4759,\\\""t\\\"":0},{\\\""x\\\"":0.3439,\\\""y\\\"":0.4006,\\\""t\\\"":20},{\\\""x\\\"":0.391,\\\""y\\\"":0.3688,\\\""t\\\"":37}]\""""",1
79,11/25/2025 8:28.14.964,50,online_fb,0,46.5098,288,76,1001,good_reach,"""\""[{\\\""x\\\"":0.2721,\\\""y\\\"":0.4491,\\\""t\\\"":0},{\\\""x\\\"":0.2952,\\\""y\\\"":0.3955,\\\""t\\\"":10},{\\\""x\\\"":0.3201,\\\""y\\\"":0.3453,\\\""t\\\"":27},{\\\""x\\\"":0.3432,\\\""y\\\"":0.3018,\\\""t\\\"":43},{\\\""x\\\"":0.3663,\\\""y\\\"":0.265,\\\""t\\\"":60}]\""""",1
80,11/25/2025 8:28.16.642,55,online_fb,0,53.9399,321,64,590,good_reach,"""\""[{\\\""x\\\"":0.2761,\\\""y\\\"":0.4493,\\\""t\\\"":0},{\\\""x\\\"":0.2992,\\\""y\\\"":0.3807,\\\""t\\\"":14},{\\\""x\\\"":0.3258,\\\""y\\\"":0.3071,\\\""t\\\"":31},{\\\""x\\\"":0.3525,\\\""y\\\"":0.2385,\\\""t\\\"":48}]\""""",1
81,11/25/2025 8:28.18.277,35,online_fb,0,36.1058,349,56,530,good_reach,"""\""[{\\\""x\\\"":0.2773,\\\""y\\\"":0.4363,\\\""t\\\"":0},{\\\""x\\\"":0.2995,\\\""y\\\"":0.4045,\\\""t\\\"":6},{\\\""x\\\"":0.3324,\\\""y\\\"":0.356,\\\""t\\\"":23},{\\\""x\\\"":0.3688,\\\""y\\\"":0.3175,\\\""t\\\"":39}]\""""",1
82,11/25/2025 8:28.19.998,45,online_fb,0,46.968,321,48,650,good_reach,"""\""[{\\\""x\\\"":0.2728,\\\""y\\\"":0.4454,\\\""t\\\"":0},{\\\""x\\\"":0.3065,\\\""y\\\"":0.3802,\\\""t\\\"":15},{\\\""x\\\"":0.343,\\\""y\\\"":0.3099,\\\""t\\\"":32}]\""""",1
83,11/25/2025 8:28.21.606,55,online_fb,0,54.85,334,53,519,good_reach,"""\""[{\\\""x\\\"":0.2841,\\\""y\\\"":0.4164,\\\""t\\\"":0},{\\\""x\\\"":0.2992,\\\""y\\\"":0.3763,\\\""t\\\"":3},{\\\""x\\\"":0.3295,\\\""y\\\"":0.296,\\\""t\\\"":20},{\\\""x\\\"":0.3517,\\\""y\\\"":0.2374,\\\""t\\\"":37}]\""""",1
84,11/25/2025 8:28.23.403,50,online_fb,0,47.1968,334,38,725,good_reach,"""\""[{\\\""x\\\"":0.2971,\\\""y\\\"":0.4113,\\\""t\\\"":0},{\\\""x\\\"":0.3157,\\\""y\\\"":0.3695,\\\""t\\\"":5},{\\\""x\\\"":0.3362,\\\""y\\\"":0.3277,\\\""t\\\"":21},{\\\""x\\\"":0.3513,\\\""y\\\"":0.2942,\\\""t\\\"":21}]\""""",1
85,11/25/2025 8:28.24.993,40,online_fb,0,47.4554,317,56,516,good_reach,"""\""[{\\\""x\\\"":0.2817,\\\""y\\\"":0.4206,\\\""t\\\"":0},{\\\""x\\\"":0.295,\\\""y\\\"":0.3938,\\\""t\\\"":5},{\\\""x\\\"":0.3261,\\\""y\\\"":0.3302,\\\""t\\\"":22},{\\\""x\\\"":0.3519,\\\""y\\\"":0.2817,\\\""t\\\"":39}]\""""",1
86,11/25/2025 8:28.27.65,55,online_fb,0,56.6297,297,80,994,good_reach,"""\""[{\\\""x\\\"":0.2586,\\\""y\\\"":0.4505,\\\""t\\\"":0},{\\\""x\\\"":0.2817,\\\""y\\\"":0.3819,\\\""t\\\"":13},{\\\""x\\\"":0.2817,\\\""y\\\"":0.3819,\\\""t\\\"":14},{\\\""x\\\"":0.3012,\\\""y\\\"":0.3233,\\\""t\\\"":30},{\\\""x\\\"":0.319,\\\""y\\\"":0.2782,\\\""t\\\"":47},{\\\""x\\\"":0.3412,\\\""y\\\"":0.2297,\\\""t\\\"":63}]\""""",1
87,11/25/2025 8:28.28.671,50,online_fb,0,48.8994,306,54,543,good_reach,"""\""[{\\\""x\\\"":0.264,\\\""y\\\"":0.4817,\\\""t\\\"":0},{\\\""x\\\"":0.2818,\\\""y\\\"":0.4399,\\\""t\\\"":5},{\\\""x\\\"":0.3173,\\\""y\\\"":0.3579,\\\""t\\\"":20},{\\\""x\\\"":0.352,\\\""y\\\"":0.2726,\\\""t\\\"":38}]\""""",1
88,11/25/2025 8:28.30.391,40,online_fb,0,38.4539,319,70,630,good_reach,"""\""[{\\\""x\\\"":0.2672,\\\""y\\\"":0.4752,\\\""t\\\"":0},{\\\""x\\\"":0.2823,\\\""y\\\"":0.4484,\\\""t\\\"":6},{\\\""x\\\"":0.3134,\\\""y\\\"":0.3999,\\\""t\\\"":20},{\\\""x\\\"":0.3472,\\\""y\\\"":0.3447,\\\""t\\\"":37},{\\\""x\\\"":0.3792,\\\""y\\\"":0.2995,\\\""t\\\"":54}]\""""",1
89,11/25/2025 8:28.31.963,35,online_fb,0,34.5672,285,47,539,good_reach,"""\""[{\\\""x\\\"":0.2804,\\\""y\\\"":0.459,\\\""t\\\"":0},{\\\""x\\\"":0.3213,\\\""y\\\"":0.4005,\\\""t\\\"":13},{\\\""x\\\"":0.3711,\\\""y\\\"":0.3402,\\\""t\\\"":30}]\""""",1
90,11/25/2025 8:28.33.535,45,online_fb,0,44.2057,318,38,513,good_reach,"""\""[{\\\""x\\\"":0.2632,\\\""y\\\"":0.4658,\\\""t\\\"":1},{\\\""x\\\"":0.2863,\\\""y\\\"":0.424,\\\""t\\\"":6},{\\\""x\\\"":0.3423,\\\""y\\\"":0.3236,\\\""t\\\"":21}]\""""",1
91,11/25/2025 8:28.35.311,125,online_fb,0,119.2035,315,37,724,good_reach,"""\""[{\\\""x\\\"":0.7484,\\\""y\\\"":0.4634,\\\""t\\\"":0},{\\\""x\\\"":0.7058,\\\""y\\\"":0.343,\\\""t\\\"":20},{\\\""x\\\"":0.6907,\\\""y\\\"":0.2928,\\\""t\\\"":37}]\""""",1
92,11/25/2025 8:28.37.63,145,online_fb,0,143.5211,262,54,734,good_reach,"""\""[{\\\""x\\\"":0.7289,\\\""y\\\"":0.4901,\\\""t\\\"":0},{\\\""x\\\"":0.7049,\\\""y\\\"":0.4449,\\\""t\\\"":7},{\\\""x\\\"":0.6863,\\\""y\\\"":0.4115,\\\""t\\\"":21},{\\\""x\\\"":0.6232,\\\""y\\\"":0.3194,\\\""t\\\"":38}]\""""",1
93,11/25/2025 8:28.38.838,135,online_fb,0,138.9654,333,55,686,good_reach,"""\""[{\\\""x\\\"":0.733,\\\""y\\\"":0.4912,\\\""t\\\"":0},{\\\""x\\\"":0.7125,\\\""y\\\"":0.4527,\\\""t\\\"":6},{\\\""x\\\"":0.6699,\\\""y\\\"":0.3774,\\\""t\\\"":22},{\\\""x\\\"":0.6699,\\\""y\\\"":0.3774,\\\""t\\\"":22},{\\\""x\\\"":0.6237,\\\""y\\\"":0.2904,\\\""t\\\"":39}]\""""",1
94,11/25/2025 8:28.40.416,140,online_fb,0,139.8331,420,53,402,good_reach,"""\""[{\\\""x\\\"":0.7352,\\\""y\\\"":0.4707,\\\""t\\\"":0},{\\\""x\\\"":0.7157,\\\""y\\\"":0.4422,\\\""t\\\"":6},{\\\""x\\\"":0.673,\\\""y\\\"":0.3753,\\\""t\\\"":20},{\\\""x\\\"":0.6294,\\\""y\\\"":0.3017,\\\""t\\\"":37}]\""""",1
95,11/25/2025 8:28.41.994,130,online_fb,0,135.1919,299,50,527,good_reach,"""\""[{\\\""x\\\"":0.7176,\\\""y\\\"":0.4425,\\\""t\\\"":0},{\\\""x\\\"":0.6803,\\\""y\\\"":0.3789,\\\""t\\\"":17},{\\\""x\\\"":0.6447,\\\""y\\\"":0.3053,\\\""t\\\"":34},{\\\""x\\\"":0.6305,\\\""y\\\"":0.2785,\\\""t\\\"":50}]\""""",1
96,11/25/2025 8:28.43.664,125,online_fb,0,122.9115,312,53,603,good_reach,"""\""[{\\\""x\\\"":0.736,\\\""y\\\"":0.4638,\\\""t\\\"":0},{\\\""x\\\"":0.7209,\\\""y\\\"":0.4237,\\\""t\\\"":7},{\\\""x\\\"":0.7084,\\\""y\\\"":0.3885,\\\""t\\\"":20},{\\\""x\\\"":0.664,\\\""y\\\"":0.2547,\\\""t\\\"":37}]\""""",1
97,11/25/2025 8:28.46.155,130,online_fb,0,131.0815,399,36,1354,good_reach,"""\""[{\\\""x\\\"":0.7247,\\\""y\\\"":0.4691,\\\""t\\\"":0},{\\\""x\\\"":0.6572,\\\""y\\\"":0.3069,\\\""t\\\"":19}]\""""",1
98,11/25/2025 8:28.47.806,145,online_fb,0,145.3727,316,47,587,good_reach,"""\""[{\\\""x\\\"":0.7235,\\\""y\\\"":0.4583,\\\""t\\\"":0},{\\\""x\\\"":0.6809,\\\""y\\\"":0.4047,\\\""t\\\"":13},{\\\""x\\\"":0.6346,\\\""y\\\"":0.3445,\\\""t\\\"":30}]\""""",1
99,11/25/2025 8:28.49.389,140,online_fb,0,138.8838,368,59,455,good_reach,"""\""[{\\\""x\\\"":0.7225,\\\""y\\\"":0.453,\\\""t\\\"":0},{\\\""x\\\"":0.6923,\\\""y\\\"":0.4045,\\\""t\\\"":9},{\\\""x\\\"":0.6612,\\\""y\\\"":0.356,\\\""t\\\"":25},{\\\""x\\\"":0.6381,\\\""y\\\"":0.3159,\\\""t\\\"":42}]\""""",1
100,11/25/2025 8:28.51.79,135,online_fb,0,134.2289,300,43,645,good_reach,"""\""[{\\\""x\\\"":0.7258,\\\""y\\\"":0.4496,\\\""t\\\"":0},{\\\""x\\\"":0.6769,\\\""y\\\"":0.361,\\\""t\\\"":10},{\\\""x\\\"":0.6529,\\\""y\\\"":0.3175,\\\""t\\\"":27},{\\\""x\\\"":0.628,\\\""y\\\"":0.2706,\\\""t\\\"":27}]\""""",1
101,11/25/2025 8:28.52.694,140,online_fb,0,138.8866,286,63,565,good_reach,"""\""[{\\\""x\\\"":0.7263,\\\""y\\\"":0.4518,\\\""t\\\"":0},{\\\""x\\\"":0.6908,\\\""y\\\"":0.3965,\\\""t\\\"":13},{\\\""x\\\"":0.6597,\\\""y\\\"":0.3464,\\\""t\\\"":30},{\\\""x\\\"":0.6303,\\\""y\\\"":0.2995,\\\""t\\\"":47}]\""""",1
102,11/25/2025 8:28.54.498,130,online_fb,0,130.4863,314,72,716,good_reach,"""\""[{\\\""x\\\"":0.7378,\\\""y\\\"":0.4729,\\\""t\\\"":1},{\\\""x\\\"":0.7245,\\\""y\\\"":0.4495,\\\""t\\\"":6},{\\\""x\\\"":0.6987,\\\""y\\\"":0.4026,\\\""t\\\"":21},{\\\""x\\\"":0.6738,\\\""y\\\"":0.3441,\\\""t\\\"":38},{\\\""x\\\"":0.6613,\\\""y\\\"":0.3173,\\\""t\\\"":54},{\\\""x\\\"":0.6471,\\\""y\\\"":0.2838,\\\""t\\\"":54}]\""""",1
